user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
JS_YC_bin_221	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	N/A	N/A	N/A	N/A	N/A	GCF_013407145.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus cobalaminigenes	85.5	0.88	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	taxonomic classification defined by topology and ANI	N/A	GCA_014384555.1, s__Nitrosopumilus sp014384555, 95.0, 86.43, 0.81; GCF_000299395.1, s__Nitrosopumilus sediminis, 95.0, 85.96, 0.87; GCF_013407165.1, s__Nitrosopumilus oxyclinae, 95.0, 84.29, 0.84; GCA_013043295.1, s__Nitrosopumilus sp013043295, 95.0, 84.1, 0.77; GCA_013203245.1, s__Nitrosopumilus sp013203245, 95.0, 83.9, 0.68; GCA_905479565.1, s__Nitrosopumilus sp905479565, 95.0, 83.14, 0.74; GCA_016784625.1, s__Nitrosopumilus sp016784625, 95.0, 82.42, 0.59; GCA_002788515.1, s__Nitrosopumilus sp002788515, 95.0, 82.33, 0.61; GCA_018668425.1, s__Nitrosopumilus sp018668425, 95.0, 82.28, 0.63; GCA_001510275.1, s__Nitrosopumilus sp001510275, 95.0, 82.16, 0.71; GCA_000746765.1, s__Nitrosopumilus sp000746765, 95.0, 82.02, 0.63; GCA_016125975.1, s__Nitrosopumilus sp016125975, 95.0, 82.02, 0.71; GCF_000018465.1, s__Nitrosopumilus maritimus, 95.0, 82.01, 0.76; GCA_013215285.1, s__Nitrosopumilus sp013215285, 95.0, 82.0, 0.74; GCF_013407185.1, s__Nitrosopumilus ureiphilus, 95.0, 81.97, 0.8; GCF_000875775.1, s__Nitrosopumilus piranensis, 95.0, 81.91, 0.7; GCF_000242875.2, s__Nitrosopumilus salaria, 95.0, 81.91, 0.67; GCF_006740685.1, s__Nitrosopumilus sp006740685, 95.0, 81.87, 0.77; GCA_013911135.1, s__Nitrosopumilus sp013911135, 95.0, 81.82, 0.7; GCF_000956175.1, s__Nitrosopumilus adriaticus, 95.0, 81.81, 0.79; GCA_905616385.1, s__Nitrosopumilus sp905616385, 95.0, 81.78, 0.63; GCF_014078525.1, s__Nitrosopumilus sp014078525, 95.0, 81.78, 0.79; GCA_003702525.1, s__Nitrosopumilus sp003702525, 95.0, 81.76, 0.66; GCF_003175215.1, s__Nitrosopumilus sp003175215, 95.0, 81.72, 0.7; GCA_001543015.1, s__Nitrosopumilus sp001543015, 95.0, 81.66, 0.72; GCF_000299365.1, s__Nitrosopumilus koreensis, 95.0, 81.57, 0.74; GCA_013867245.1, s__Nitrosopumilus sp013867245, 95.0, 81.49, 0.66; GCA_902514275.1, s__Nitrosopumilus sp902514275, 95.0, 81.48, 0.57; GCA_002317795.1, s__Nitrosopumilus sp002317795, 95.0, 81.41, 0.74; GCA_003702495.1, s__Nitrosopumilus sp003702495, 95.0, 81.38, 0.67; GCA_018674605.1, s__Nitrosopumilus sp018674605, 95.0, 81.32, 0.68; GCA_905612485.1, s__Nitrosopumilus sp905612485, 95.0, 81.27, 0.59; GCA_003702545.1, s__Nitrosopumilus sp003702545, 95.0, 81.24, 0.66; GCA_018263505.1, s__Nitrosopumilus sp018263505, 95.0, 81.21, 0.63; GCA_003331425.1, s__Nitrosopumilus sp002690535, 95.0, 81.17, 0.67; GCA_902514095.1, s__Nitrosopumilus sp902514095, 95.0, 81.17, 0.61; GCA_000484975.1, s__Nitrosopumilus sp000484975, 95.0649, 81.16, 0.56; GCF_002156965.1, s__Nitrosopumilus catalinensis, 95.0, 81.11, 0.68; GCA_003702465.1, s__Nitrosopumilus sp003702465, 95.0, 81.1, 0.67; GCF_001541925.1, s__Nitrosopumilus sp001541925, 95.0, 81.1, 0.64; GCA_002730325.1, s__Nitrosopumilus sp002730325, 95.0, 81.09, 0.66; GCA_905612295.1, s__Nitrosopumilus sp905612295, 95.0, 81.08, 0.65; GCA_013390905.1, s__Nitrosopumilus sp013390905, 95.0649, 81.04, 0.66; GCA_905612275.1, s__Nitrosopumilus sp905612275, 95.0, 81.02, 0.55; GCA_001437625.1, s__Nitrosopumilus sp001437625, 95.0, 80.94, 0.62; GCA_014075315.1, s__Nitrosopumilus sp014075315, 95.0, 80.93, 0.64; GCA_002737455.1, s__Nitrosopumilus sp002737455, 95.0, 80.8, 0.62; GCA_018657375.1, s__Nitrosopumilus sp018657375, 95.0, 80.13, 0.66; GCA_013002265.1, s__Nitrosopumilus sp013002265, 95.0, 79.97, 0.5; GCA_014384445.1, s__Nitrosopumilus sp014384445, 95.0, 79.88, 0.5; GCA_008080815.1, s__Nitrosopumilus sp008080815, 95.0, 79.23, 0.56; GCA_002506665.1, s__Nitrosopumilus sp002506665, 95.0, 78.16, 0.34; GCA_007571135.1, s__Nitrosopumilus sp007571135, 95.0, 77.51, 0.29	81.68	11	0.9857272868267068	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LN_DD_bin_95	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__	taxonomic classification fully defined by topology	N/A	N/A	56.59	11	0.940562199218769	N/A
SD_DY_bin_156	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__	N/A	N/A	N/A	N/A	N/A	GCA_008974855.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__CSP1-1 sp008974855	81.35	0.36	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_001443365.1, s__CSP1-1 sp001443365, 95.0, 79.39, 0.48; GCA_016276965.1, s__CSP1-1 sp016276965, 95.0, 77.25, 0.3	55.97	11	0.952587002991024	N/A
SD_DY_bin_227	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__	N/A	N/A	N/A	N/A	N/A	GCA_008974855.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__CSP1-1 sp008974855	81.71	0.48	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_001443365.1, s__CSP1-1 sp001443365, 95.0, 80.11, 0.64; GCA_016276965.1, s__CSP1-1 sp016276965, 95.0, 77.67, 0.33	62.92	11	0.9538455189433055	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SD_DY_bin_343	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	39.36	11	0.9517330335128639	N/A
SD_DY_bin_417	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	taxonomic classification defined by topology and ANI	N/A	GCA_016784625.1, s__Nitrosopumilus sp016784625, 95.0, 86.69, 0.61; GCA_001510275.1, s__Nitrosopumilus sp001510275, 95.0, 86.29, 0.84; GCA_013911135.1, s__Nitrosopumilus sp013911135, 95.0, 84.05, 0.82; GCA_013390905.1, s__Nitrosopumilus sp013390905, 95.0649, 83.74, 0.82; GCA_000484975.1, s__Nitrosopumilus sp000484975, 95.0649, 83.61, 0.65; GCA_013215285.1, s__Nitrosopumilus sp013215285, 95.0, 82.32, 0.83; GCF_013407185.1, s__Nitrosopumilus ureiphilus, 95.0, 81.39, 0.85; GCA_001543015.1, s__Nitrosopumilus sp001543015, 95.0, 81.07, 0.78; GCF_013407145.1, s__Nitrosopumilus cobalaminigenes, 95.0, 81.01, 0.82; GCA_014384555.1, s__Nitrosopumilus sp014384555, 95.0, 81.0, 0.75; GCF_000299395.1, s__Nitrosopumilus sediminis, 95.0, 80.94, 0.79; GCA_016125975.1, s__Nitrosopumilus sp016125975, 95.0, 80.9, 0.75; GCF_000956175.1, s__Nitrosopumilus adriaticus, 95.0, 80.9, 0.79; GCF_013407165.1, s__Nitrosopumilus oxyclinae, 95.0, 80.89, 0.76; GCF_014078525.1, s__Nitrosopumilus sp014078525, 95.0, 80.82, 0.79; GCF_000242875.2, s__Nitrosopumilus salaria, 95.0, 80.82, 0.61; GCF_006740685.1, s__Nitrosopumilus sp006740685, 95.0, 80.79, 0.78; GCA_002317795.1, s__Nitrosopumilus sp002317795, 95.0, 80.77, 0.75; GCA_002730325.1, s__Nitrosopumilus sp002730325, 95.0, 80.73, 0.7; GCF_003175215.1, s__Nitrosopumilus sp003175215, 95.0, 80.68, 0.78; GCA_000746765.1, s__Nitrosopumilus sp000746765, 95.0, 80.67, 0.66; GCA_003702525.1, s__Nitrosopumilus sp003702525, 95.0, 80.65, 0.67; GCF_000299365.1, s__Nitrosopumilus koreensis, 95.0, 80.61, 0.74; GCA_018668425.1, s__Nitrosopumilus sp018668425, 95.0, 80.61, 0.67; GCA_905616385.1, s__Nitrosopumilus sp905616385, 95.0, 80.61, 0.5; GCF_000018465.1, s__Nitrosopumilus maritimus, 95.0, 80.61, 0.78; GCA_018263505.1, s__Nitrosopumilus sp018263505, 95.0, 80.6, 0.66; GCA_905612275.1, s__Nitrosopumilus sp905612275, 95.0, 80.57, 0.37; GCA_003702495.1, s__Nitrosopumilus sp003702495, 95.0, 80.5, 0.64; GCA_003702545.1, s__Nitrosopumilus sp003702545, 95.0, 80.46, 0.66; GCA_002788515.1, s__Nitrosopumilus sp002788515, 95.0, 80.42, 0.63; GCA_013203245.1, s__Nitrosopumilus sp013203245, 95.0, 80.4, 0.66; GCA_013043295.1, s__Nitrosopumilus sp013043295, 95.0, 80.39, 0.58; GCF_000875775.1, s__Nitrosopumilus piranensis, 95.0, 80.34, 0.78; GCA_905612485.1, s__Nitrosopumilus sp905612485, 95.0, 80.31, 0.5; GCA_013867245.1, s__Nitrosopumilus sp013867245, 95.0, 80.25, 0.48; GCA_018674605.1, s__Nitrosopumilus sp018674605, 95.0, 80.21, 0.53; GCA_902514095.1, s__Nitrosopumilus sp902514095, 95.0, 80.0, 0.51; GCA_905479565.1, s__Nitrosopumilus sp905479565, 95.0, 79.94, 0.66; GCA_905612295.1, s__Nitrosopumilus sp905612295, 95.0, 79.88, 0.46; GCA_902514275.1, s__Nitrosopumilus sp902514275, 95.0, 79.84, 0.48; GCF_001541925.1, s__Nitrosopumilus sp001541925, 95.0, 79.69, 0.67; GCF_002156965.1, s__Nitrosopumilus catalinensis, 95.0, 79.66, 0.67; GCA_001437625.1, s__Nitrosopumilus sp001437625, 95.0, 79.62, 0.59; GCA_002737455.1, s__Nitrosopumilus sp002737455, 95.0, 79.61, 0.63; GCA_003702465.1, s__Nitrosopumilus sp003702465, 95.0, 79.6, 0.56; GCA_003331425.1, s__Nitrosopumilus sp002690535, 95.0, 79.44, 0.67; GCA_013002265.1, s__Nitrosopumilus sp013002265, 95.0, 79.41, 0.57; GCA_018657375.1, s__Nitrosopumilus sp018657375, 95.0, 79.02, 0.45; GCA_014075315.1, s__Nitrosopumilus sp014075315, 95.0, 78.87, 0.61; GCA_014384445.1, s__Nitrosopumilus sp014384445, 95.0, 78.54, 0.43; GCA_008080815.1, s__Nitrosopumilus sp008080815, 95.0, 78.25, 0.48; GCA_002506665.1, s__Nitrosopumilus sp002506665, 95.0, 77.47, 0.29; GCA_007571135.1, s__Nitrosopumilus sp007571135, 95.0, 76.67, 0.28	54.45	11	0.9766951342731164	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SD_DY_bin_480	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__DRGT01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011055585.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__DRGT01;s__DRGT01 sp011055585	83.73	0.6	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__DRGT01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_016838795.1, s__DRGT01 sp016838795, 95.0, 78.95, 0.45; GCA_016838845.1, s__DRGT01 sp016838845, 95.0, 78.71, 0.41	87.54	11	0.9485648796750971	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SD_DY_bin_7	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__DRGT01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011055585.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__DRGT01;s__DRGT01 sp011055585	84.51	0.63	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__DRGT01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_016838845.1, s__DRGT01 sp016838845, 95.0, 79.02, 0.35; GCA_016838795.1, s__DRGT01 sp016838795, 95.0, 78.14, 0.3	40.72	11	0.9561669968656609	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SD_DY_bin_75	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	58.3	11	0.9040975042720327	N/A
SD_DY_bin_76	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__ARS49;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__ARS49;g__;s__	taxonomic novelty determined using RED	N/A	N/A	49.77	11	0.7756619742760266	N/A
SD_QD_bin_67	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__MTP4;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	58.89	11	0.9193051089075387	N/A
SD_QD_bin_87	d__Archaea;p__Thermoplasmatota;c__EX4484-6;o__EX4484-6;f__EX4484-6;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__EX4484-6;o__EX4484-6;f__EX4484-6;g__;s__	taxonomic novelty determined using RED	N/A	N/A	84.07	11	0.809380099612459	N/A
ZJ_NB_bin_115	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum sp016839545	GCA_016839545.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum sp016839545	99.43	0.94	GCA_016839545.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__Kariarchaeum sp016839545	99.43	0.94	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__Kariarchaeum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	76.85	11	N/A	N/A
ZJ_NB_bin_117	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	51.18	11	0.6706134129500135	N/A
ZJ_NB_bin_129	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__LC-2;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__UBA460;f__Kariarchaeaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	83.22	11	0.9208208089409827	N/A
ZJ_NB_bin_158	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__SZUA-236;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__SZUA-236;g__;s__	taxonomic novelty determined using RED	N/A	N/A	74.5	11	0.8119980074531896	N/A
ZJ_WZ_bin_184	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013867335.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__JACEMX01 sp013867335	83.1	0.62	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_011773785.1, s__JACEMX01 sp011773785, 95.0, 80.31, 0.52	43.88	11	0.973694672489009	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
ZJ_WZ_bin_243	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__WOR-SM1-SCG;g__WOR-SM1-SCG;s__	N/A	N/A	N/A	N/A	N/A	GCA_001723845.1	95.0	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__WOR-SM1-SCG;g__WOR-SM1-SCG;s__WOR-SM1-SCG sp001723845	77.97	0.41	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__IMC4;f__;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	78.9	11	0.8383215879193877	N/A
